ID,Points
5741,90.1859045464
5742,86.6849941165
5743,88.7646273924
5744,90.0427637553
5745,87.6065587292
5746,92.6937424298
5747,86.2005437607
5748,87.7528673373
5749,90.9652592969
5750,86.7612142643
5751,88.3086770184
5752,85.8330045732
5753,90.4885598484
5754,86.2528652433
5755,88.5029461994
5756,86.2528652433
5757,91.1535932953
5758,88.2202591376
5759,87.4187730722
5760,90.5638368764
5761,88.709877354
5762,86.0634467744
5763,89.0709327616
5764,87.3173828173
5765,87.4312565078
5766,87.6903828884
5767,86.8055894336
5768,89.7292214796
5769,86.2528652433
5770,87.6878997502
5771,87.6698409397
5772,89.7998213819
5773,84.9260304612
5774,85.6177162302
5775,90.4405486861
5776,87.4654490578
5777,89.1594292389
5778,86.7947164224
5779,87.8196775694
5780,89.7328656287
5781,88.2007022412
5782,86.2528652433
5783,88.2187815947
5784,86.7953724709
5785,86.2528652433
5786,86.4730333159
5787,88.9587197045
5788,87.6810651491
5789,90.8761227481
5790,89.0325191394
5791,89.9854610923
5792,86.7634248737
5793,86.4288907073
5794,88.0606347571
5795,90.830080586
5796,88.1989980287
5797,86.4481532734
5798,86.2528652433
5799,87.7419714668
5800,88.4526736616
5801,87.9562816926
5802,89.1473496434
5803,86.2528652433
5804,86.3746334768
5805,86.5311946639
5806,87.3813021432
5807,90.6003713606
5808,89.6067411819
5809,90.5880806926
5810,86.2528652433
5811,86.8038238622
5812,89.922548055
5813,88.2684403227
5814,87.0197041585
5815,94.3367379525
5816,86.8156649451
5817,86.0601569979
5818,86.990019385
5819,86.5939630958
5820,86.2528652433
5821,86.2528652433
5822,85.5774364498
5823,86.1172253484
5824,86.2528652433
5825,86.7245390564
5826,87.4161928992
5827,86.2528652433
5828,85.6012536405
5829,87.8256721172
5830,86.2528652433
5831,86.2528652433
5832,86.8100926708
5833,86.2528652433
5834,85.7297011816
5835,89.5399184842
5836,86.2528652433
5837,87.8677799066
5838,87.5901741068
5839,85.145099753
5840,89.0569530211
5841,90.2530020601
5842,89.4922551017
5843,87.7453876948
5844,86.8073065336
5845,92.1617089118
5846,86.4405751305
5847,87.735267445
5848,88.0355669621
5849,88.943317597
5850,88.3426425116
5851,86.7407781228
5852,91.1566958387
5853,86.7405843856
5854,88.4638106682
5855,90.074205973
5856,86.4943309006
5857,86.2528652433
5858,87.4142089566
5859,87.0009600196
5860,87.3043830579
5861,88.6759509774
5862,84.26902267
5863,86.9258767874
5864,86.2528652433
5865,87.1215303539
5866,87.6679710673
5867,86.6661495361
5868,87.6641542302
5869,87.4804543143
5870,88.0755479843
5871,87.0857713815
5872,85.7032117311
5873,88.2540696275
5874,86.3125382758
5875,86.8038238622
5876,86.2323025378
5877,90.569606606
5878,89.1407358223
5879,87.2741851458
5880,88.2939218429
5881,86.0567494173
5882,86.2528652433
5883,86.6506401768
5884,86.2528652433
5885,86.7752659566
5886,85.5547362202
5887,86.8073065336
5888,86.7484416759
5889,86.9301864396
5890,88.0821371787
5891,87.7051132137
5892,86.5321378249
5893,86.2528652433
5894,86.0506839794
5895,86.941296914
5896,89.3789142205
5897,86.8100926708
5898,86.5140209989
5899,85.8723048427
5900,90.0139942734
5901,88.0965969792
5902,86.1428817258
5903,88.9933970534
5904,86.2528652433
5905,88.3240055054
5906,86.9890102335
5907,88.0120873227
5908,86.2528652433
5909,88.4886637069
5910,86.4327659348
5911,86.8987940013
5912,87.9820859105
5913,88.8265860348
5914,86.2528652433
5915,89.9251550396
5916,85.6429127524
5917,88.6324026655
5918,86.4999310591
5919,86.2528652433
5920,86.6500927447
5921,86.2528652433
5922,87.1107792921
5923,87.7598237312
5924,90.5991731388
5925,86.2528652433
5926,85.7997263166
5927,86.8038238622
5928,86.6461638168
5929,87.0340020795
5930,86.0669228947
5931,87.1390791467
5932,88.2057591534
5933,89.1395749876
5934,90.3670936878
5935,88.3652151173
5936,90.5957475931
5937,86.4698314279
5938,95.7446526737
5939,87.4377075454
5940,86.7169350208
5941,86.8742589811
5942,89.0094147371
5943,89.7092371892
5944,86.0392905952
5945,86.5432318802
5946,91.1511521003
5947,89.1350184216
5948,89.3788441266
5949,86.9209008334
5950,85.8186176375
5951,90.1576796668
5952,88.3209537035
5953,88.5908761374
5954,86.2528652433
5955,86.9289123223
5956,94.9626009726
5957,86.2528652433
5958,88.6867245367
5959,87.5530210502
5960,86.2761577108
5961,90.4681686914
5962,86.2528652433
5963,86.7452485288
5964,87.4761265565
5965,87.7956753128
5966,86.5033853658
5967,84.7138354183
5968,89.1219147525
5969,87.5437537765
5970,85.7933739327
5971,86.5542494637
5972,86.2528652433
5973,89.9397492533
5974,84.3934056513
5975,86.6896877689
5976,89.4935961918
5977,89.5925476883
5978,86.2528652433
5979,86.2528652433
5980,89.2787317884
5981,87.9432244709
5982,86.2528652433
5983,88.7921109703
5984,85.8975144733
5985,86.6783117113
5986,91.7266539812
5987,86.1094067072
5988,89.3691713388
5989,88.4649918898
5990,89.1671621249
5991,89.6368889852
5992,88.1117587031
5993,87.5567587654
5994,86.4489149577
5995,88.0137019703
5996,86.2528652433
5997,86.2528652433
5998,88.7946927231
5999,86.2528652433
6000,88.6250011872
6001,86.63523052
6002,91.125497103
6003,85.448716193
6004,87.5053123437
6005,87.8572115872
6006,86.8926882744
6007,88.6631633722
6008,87.4002120734
6009,86.4697634931
6010,89.0834681197
6011,90.6489040701
6012,85.4200500699
6013,88.5226606381
6014,89.2866615273
6015,88.1733169258
6016,89.9361109142
6017,86.0418811233
6018,88.6183307155
6019,88.2101770798
6020,86.8100926708
6021,86.770388578
6022,90.5978269019
6023,86.625782427
6024,90.676425099
6025,86.2528652433
6026,91.5188240411
6027,89.1861728464
6028,85.8692890216
6029,86.4157742075
6030,86.2528652433
6031,88.8666997004
6032,86.2528652433
6033,91.8652719097
6034,87.063469405
6035,88.4290164135
6036,86.2528652433
6037,87.7047196966
6038,88.4840001165
6039,86.2528652433
6040,87.3376514657
6041,86.2005437607
6042,92.0784493251
6043,86.0219423519
6044,89.2444358804
6045,87.6625291294
6046,86.4659486997
6047,86.2528652433
6048,89.0572406716
6049,88.638265433
6050,86.990019385
6051,90.8465408258
6052,86.2528652433
6053,88.2864951704
6054,86.5700778654
6055,86.2528652433
6056,89.098107495
6057,88.2228059547
6058,86.0432679736
6059,86.5274195422
6060,85.0871969375
6061,86.1419745181
6062,86.2528652433
6063,86.7775528355
6064,87.9140602347
6065,86.8156649451
6066,87.7485801688
6067,86.2528652433
6068,88.7243533697
6069,88.7447033278
6070,86.8344329913
6071,89.2892295167
6072,93.1324688356
6073,88.0025149517
6074,87.2561895777
6075,86.2295658601
6076,86.4277510317
6077,88.6939397523
6078,88.7510584532
6079,86.4457187845
6080,88.0498463662
6081,87.3356830103
6082,88.9858957958
6083,86.5776403242
6084,86.7298146796
6085,88.2497458803
6086,87.6278122844
6087,86.8444527653
6088,86.2528652433
6089,86.1547215508
6090,87.2392921364
6091,88.0226515851
6092,89.7537183223
6093,86.5383470185
6094,87.282276462
6095,89.3073337544
6096,93.226296752
6097,85.8252396466
6098,88.8037715923
6099,87.1740730148
6100,88.6576438178
6101,86.8010377251
6102,91.1990667205
6103,88.175931196
6104,87.1322828602
6105,88.9588739937
6106,88.0515183409
6107,89.6994251498
6108,85.5581231395
6109,88.0186472511
6110,86.9562635642
6111,86.7897636666
6112,87.7399599906
6113,88.1204120158
6114,86.7801416966
6115,88.2497610218
6116,87.524925058
6117,86.2528652433
6118,86.7898931765
6119,87.2026057643
6120,86.7390461738
6121,89.7154753993
6122,86.2528652433
6123,90.9499318852
6124,90.8792365496
6125,89.408416725
6126,86.3603276804
6127,86.6098966639
6128,85.7250597336
6129,86.780373147
6130,86.4678836639
6131,86.9855983002
6132,86.6009175387
6133,86.3189406944
6134,86.7977270342
6135,88.1706482735
6136,87.4017473914
6137,87.2515969876
6138,87.0304604328
6139,88.9235050286
6140,88.9930443033
6141,89.4698003397
6142,86.2528652433
6143,87.4702043579
6144,91.6371407068
6145,86.875220326
6146,88.0950975098
6147,87.521345034
6148,86.0338251981
6149,86.0413261591
6150,86.8282025622
6151,86.8010377251
6152,92.7255905224
6153,94.6355023124
6154,86.7973963908
6155,86.8090926975
6156,86.2528652433
6157,90.1065061715
6158,87.3366917165
6159,87.3200612715
6160,90.7045805326
6161,92.458351509
6162,87.1293790327
6163,87.9247624312
6164,88.5551608039
6165,88.7647506783
6166,86.8054992725
6167,88.6266821634
6168,90.515431569
6169,88.1668751291
6170,86.8315396194
6171,85.7504456005
6172,87.862187435
6173,87.1516440778
6174,88.9043173261
6175,85.1353176479
6176,87.2925852465
6177,87.5942375768
6178,86.2528652433
6179,87.7483104371
6180,87.3931414925
6181,91.0421855451
6182,89.1140188571
6183,86.2528652433
6184,88.6093657132
6185,87.5064526407
6186,87.8667159347
6187,86.2528652433
6188,88.5368158815
6189,89.331956649
6190,87.0304550511
6191,87.9974702528
6192,87.0856796072
6193,85.3987627227
6194,90.5040669797
6195,87.7411816693
6196,87.1153887765
6197,88.8914734843
6198,85.1646487323
6199,86.1006231367
6200,86.2528652433
6201,89.0983647211
6202,87.1834913187
6203,90.7994215404
6204,91.9761816398
6205,86.9309466407
6206,89.1811401095
6207,92.3109635006
6208,86.2528652433
6209,89.6921546723
6210,86.2528652433
6211,87.9444213188
6212,93.7246445891
6213,88.8532154363
6214,88.2342557227
6215,87.120703194
6216,86.2528652433
6217,92.2326274052
6218,88.2342557227
6219,88.912375134
6220,92.6061023662
6221,87.2262217618
6222,84.9653607306
6223,85.7117527322
6224,88.9084040914
6225,89.1554318992
6226,87.2197117694
6227,86.4538368869
6228,86.2528652433
6229,89.0318399423
6230,88.0740471561
6231,87.76829085
6232,87.033874623
6233,85.0935510241
6234,86.2528652433
6235,93.6885886978
6236,87.8848307785
6237,86.8571196158
6238,86.3535914321
6239,86.2528652433
6240,86.7898931765
6241,91.0978778691
6242,89.5755081709
6243,87.9016238707
6244,86.4466022478
6245,92.3120011348
6246,86.0176267596
6247,84.9160640294
6248,86.4127889647
6249,86.7537674239
6250,87.4460498374
6251,87.4573119221
6252,87.3816148614
6253,86.2528652433
6254,87.9820859105
6255,86.7707937057
6256,88.6949042829
6257,88.0604778954
6258,86.8532561303
6259,86.2528652433
6260,87.2061925166
6261,89.6360886843
6262,86.5950409834
6263,87.4702353627
6264,89.6562334563
6265,88.1501026023
6266,88.6092986472
6267,86.2528652433
6268,86.9796251922
6269,86.1113149958
6270,88.6014768436
6271,86.5663297493
6272,90.0030572945
6273,85.8330045732
6274,87.4693411166
6275,86.6289930866
6276,87.0122871623
6277,87.6828809102
6278,89.3249010555
6279,86.8054992725
6280,86.3573146124
6281,87.4025486612
6282,90.7103184043
6283,87.8234565727
6284,87.2388133687
6285,89.5334083063
6286,88.2243487703
6287,87.1071977768
6288,87.3757557099
6289,87.3882382596
6290,85.3272894135
6291,86.2135964783
6292,87.4193034055
6293,86.8054992725
6294,85.4073107499
6295,87.2047715476
6296,87.7247838846
6297,87.9450666883
6298,85.8267992391
6299,93.1428103653
6300,86.2528652433
6301,87.1576030648
6302,86.4502762687
6303,87.1711211014
6304,85.5832638764
6305,86.4152216227
6306,86.5274474289
6307,88.1989479475
6308,88.2600010879
6309,90.277665116
6310,87.7156077086
6311,86.2528652433
6312,89.2791926386
6313,88.88351633
6314,87.6501523988
6315,86.7532225705
6316,87.9439473646
6317,90.7348642075
6318,87.6810192334
6319,88.2885733533
6320,88.1010677226
6321,87.1507139042
6322,85.5102613048
6323,89.4845684092
6324,91.9410784488
6325,87.1913990494
6326,90.0939175335
6327,84.5234357632
6328,87.9050854327
6329,86.2528652433
6330,86.7752659566
6331,89.3507896861
6332,86.7688778174
6333,91.3857596778
6334,88.5687650896
6335,86.8379540422
6336,88.0600791107
6337,87.432165373
6338,91.794849264
6339,87.2636166009
6340,87.5597310969
6341,88.8378918406
6342,86.9434910914
6343,89.1240558156
6344,86.0243690387
6345,86.506848902
6346,87.726282637
6347,87.9892173048
6348,89.4232146
6349,86.8365332519
6350,87.532123109
6351,91.3804314284
6352,86.6163235599
6353,88.8091844716
6354,86.2528652433
6355,90.6221776318
6356,87.4568067471
6357,88.845654841
6358,87.2242263238
6359,87.4474174206
6360,81.0714277066
6361,88.5706631563
6362,93.7080926696
6363,86.3824135991
6364,88.1556223935
6365,85.9809881056
6366,89.3579803873
6367,86.9029905101
6368,87.794523744
6369,87.029142396
6370,86.3347111166
6371,86.5731918025
6372,84.3756982141
6373,85.0414905635
6374,90.2749450012
6375,86.2528652433
6376,94.2230224406
6377,85.8158564967
6378,89.045424566
6379,85.8593288716
6380,86.2528652433
6381,88.8637550091
6382,87.6185796669
6383,87.4054355761
6384,86.7898931765
6385,87.1133655299
6386,89.9309362257
6387,87.8491507373
6388,85.3870687713
6389,86.2528652433
6390,88.7651441545
6391,90.3888501837
6392,85.7037756436
6393,86.0144411362
6394,86.4754856831
6395,87.2042166321
6396,86.8654831689
6397,87.2721363924
6398,86.3125235187
6399,86.8720092718
6400,87.9896485023
6401,87.2842099953
6402,85.4505771389
6403,87.5614350024
6404,91.114165574
6405,86.585396362
6406,86.2629688925
6407,86.793375848
6408,87.2760091613
6409,87.8417116655
6410,89.1409241104
6411,89.2962172235
6412,85.8252396466
6413,88.886970794
6414,87.7640856016
6415,86.9268579735
6416,90.1430399666
6417,89.8367700502
6418,90.6666363222
6419,85.8585179032
6420,85.6535207779
6421,86.559134033
6422,89.4311564361
6423,84.8217690695
6424,87.6655646626
6425,87.0008592861
6426,87.7274551342
6427,88.1863209251
6428,86.2528652433
6429,88.1962911994
6430,86.791601089
6431,86.8038238622
6432,89.2028626147
6433,84.9803254906
6434,91.518502857
6435,86.7542898883
6436,86.9277023141
6437,87.4684427542
6438,90.2883305202
6439,85.1297299018
6440,90.2421461884
6441,86.2312835473
6442,87.129637895
6443,86.6881164504
6444,88.5243692668
6445,88.7940724504
6446,88.93942004
6447,87.7153793255
6448,88.0613953483
6449,89.7398293961
6450,85.9156560939
6451,86.6609571484
6452,89.9270468313
6453,85.7375726148
6454,87.7520149191
6455,84.8454589763
6456,86.4067676759
6457,89.6119266876
6458,86.4572291721
6459,91.1782781928
6460,93.1334450873
6461,87.9923600564
6462,96.8196618827
6463,88.0405650292
6464,88.8090163038
6465,88.7771682631
6466,86.7125327752
6467,89.2449431928
6468,89.5995978422
6469,88.9647058744
6470,86.9874388725
6471,89.7567688177
6472,88.276145814
6473,85.9445680638
6474,90.1937078433
6475,86.2772890206
6476,86.9561352685
6477,86.8177545479
6478,88.4150861081
6479,87.2108532279
6480,86.6680987567
6481,89.849253326
6482,89.8635098797
6483,89.0790029691
6484,86.8632356962
6485,87.9303414862
6486,85.9871259964
6487,86.7665739096
6488,87.2815584358
6489,86.2528652433
6490,90.0760342581
6491,87.6796674332
6492,86.756522252
6493,86.8038238622
6494,86.6487143912
6495,88.5115006942
6496,85.8113737064
6497,86.4632472129
6498,90.2661441735
6499,88.3591464179
6500,86.8701061193
6501,89.5839501743
6502,88.1107170005
6503,86.2528652433
6504,86.2528652433
6505,88.9649618596
6506,89.0354535252
6507,86.4697634931
6508,85.9882351235
6509,87.0704514268
6510,86.793375848
6511,92.0841974227
6512,93.4254605581
6513,86.7795679849
6514,86.2528652433
6515,88.557156322
6516,89.6292871917
6517,87.5197675121
6518,86.56148236
6519,86.2528652433
6520,91.1281395892
6521,91.744879559
6522,88.0413711816
6523,86.2528652433
6524,87.8462621667
6525,90.8412590965
6526,86.7630491825
6527,84.6175226793
6528,87.1264369281
6529,86.7614876852
6530,86.5045429544
6531,86.2528652433
6532,85.8682757137
6533,86.2528652433
6534,87.7111569905
6535,88.3905952201
6536,86.2528652433
6537,89.6429393707
6538,85.3890004771
6539,86.2528652433
6540,90.5942197479
6541,87.2703515978
6542,88.2335679786
6543,87.4998281635
6544,86.9999792953
6545,87.6686501072
6546,88.1367591748
6547,86.6951722161
6548,88.0051823253
6549,91.3552181216
6550,86.4675408866
6551,87.6810192334
6552,88.2239537548
6553,86.7532225705
6554,87.5812777763
6555,89.3897205346
6556,86.5581143925
6557,88.9051295637
6558,86.748621968
6559,87.6883233422
6560,88.3207501862
6561,89.3490229799
6562,86.2528652433
6563,88.2800591781
6564,90.6937529266
6565,86.8501097779
6566,89.622101581
6567,86.9357951486
6568,88.695882047
6569,90.4655890351
6570,88.0307841162
6571,87.3007553473
6572,90.6854593918
6573,86.9354689811
6574,88.4937396837
6575,88.9318378493
6576,87.361016002
6577,86.556164477
6578,87.2226891385
6579,85.5224294715
6580,85.9406166148
6581,88.877562129
6582,89.2886154825
6583,88.3408146636
6584,86.4708081024
6585,86.5928138208
6586,87.4267080969
6587,86.0463876275
6588,86.5260467707
6589,91.3483331453
6590,88.757943123
6591,90.0682434218
6592,86.4473978577
6593,88.1128796637
6594,86.2528652433
6595,90.9200051309
6596,86.2528652433
6597,90.5222110208
6598,87.4532889593
6599,88.0643789355
6600,88.3271539548
6601,87.3381460936
6602,86.0527369811
6603,88.015015512
6604,93.8708803096
6605,86.8294292477
6606,87.5871847654
6607,86.4481174604
6608,92.0917420684
6609,87.9492307594
6610,86.9992321874
6611,90.4440975241
6612,88.3501540048
6613,93.0973513739
6614,86.3014326936
6615,86.8100926708
6616,90.2659423493
6617,89.7867854734
6618,88.1374432024
6619,86.0392905952
6620,86.0571011242
6621,85.6344618647
6622,86.7522734524
6623,89.8109988841
6624,90.5967639705
6625,88.4187153484
6626,89.6489707991
6627,86.1612077754
6628,90.253271276
6629,88.0667642422
6630,87.8499537611
6631,86.056582818
6632,89.7475277904
6633,88.6345881502
6634,91.3302625255
6635,86.8261129593
6636,88.3203443388
6637,84.8907171224
6638,87.9790479309
6639,86.8315396194
6640,88.0753528674
6641,86.2528652433
6642,87.4838651178
6643,86.6590414524
6644,92.3315881673
6645,90.400855898
6646,86.2528652433
6647,93.1052030903
6648,89.5805414093
6649,86.4437998438
6650,84.9296890053
6651,88.8641367082
6652,86.5955577965
6653,86.2528652433
6654,86.7547554111
6655,87.5399482566
6656,88.3045073301
6657,90.5474895309
6658,91.8045041427
6659,88.3729355486
6660,87.6359967717
6661,86.2528652433
6662,86.8073065336
6663,88.3422615
6664,85.7525616234
6665,86.1167447398
6666,85.7137470043
6667,87.6267314147
6668,87.9533216087
6669,90.5714309043
6670,86.2528652433
6671,87.397218883
6672,87.7787258859
6673,87.0508754292
6674,87.0602921211
6675,95.5537046279
6676,84.8239284527
6677,88.5110018726
6678,86.2528652433
6679,86.2528652433
6680,86.7043664735
6681,86.5798235084
6682,90.950299342
6683,89.3284610684
6684,89.5630056178
6685,86.6147890663
6686,87.0055874406
6687,86.2528652433
6688,86.793375848
6689,89.405048305
6690,86.2528652433
6691,90.0643191851
6692,88.1639438784
6693,85.7655980803
6694,87.2748924243
6695,87.9955967534
6696,89.4738096704
6697,87.8215449574
6698,86.0996485393
6699,86.2847775258
6700,90.7173679115
6701,89.205538539
6702,87.4171418918
6703,86.7430501217
6704,87.3430088787
6705,88.5299260824
6706,84.9845241193
6707,87.4844669061
6708,91.1221691239
6709,86.3594841343
6710,87.8163923725
6711,85.4429520634
6712,89.5310603894
6713,87.282276462
6714,86.2528652433
6715,87.5168761055
6716,89.2042999477
6717,88.8943996367
6718,89.0723596497
6719,88.3699448335
6720,89.746865951
6721,86.7230639672
6722,86.9488357228
6723,86.1167447398
6724,87.215679336
6725,90.8820648479
6726,85.4603396984
6727,86.2528652433
6728,86.2528652433
6729,86.2865270435
6730,86.4830923199
6731,86.8177545479
6732,87.7000025264
6733,85.0945376331
6734,88.735496025
6735,86.2528652433
6736,93.5632033175
6737,86.9859010739
6738,86.5177197979
6739,88.0811106425
6740,87.0706475635
6741,88.9984232195
6742,86.5691461562
6743,86.8100926708
6744,86.2528652433
6745,91.0648857095
6746,89.4978328466
6747,87.0365820434
6748,88.574670256
6749,88.5789418907
6750,88.5885496357
6751,87.0281362936
6752,91.8683581715
6753,89.3815164967
6754,91.6669569304
6755,86.5792561206
6756,87.3593812252
6757,88.2176105073
6758,87.3071190019
6759,86.7975550537
6760,89.6053851536
6761,90.9134787639
6762,86.8219337536
6763,90.9915398509
6764,90.6950832527
6765,84.6874859174
6766,86.6975439882
6767,91.7406790456
6768,87.2531821563
6769,89.5508145924
6770,87.2019833845
6771,86.2528652433
6772,89.3735781487
6773,88.8758125941
6774,91.4455739367
6775,95.0336169987
6776,88.8419831979
6777,87.1349723199
6778,96.0228290594
6779,87.6602246343
6780,89.3722975454
6781,87.2556290931
6782,87.9834657531
6783,86.0214054017
6784,87.3351571338
6785,86.7784572588
6786,89.0493294859
6787,85.5828650436
6788,86.2528652433
6789,84.9768197571
6790,86.807273284
6791,88.751754916
6792,88.9465160552
6793,86.8185194459
6794,87.7737953134
6795,86.4629513621
6796,87.0800520379
6797,88.1877672066
6798,88.4242036488
6799,86.5037235405
6800,87.4043856967
6801,85.6132459927
6802,88.6712758438
6803,91.6849601904
6804,86.6726897907
6805,88.2741053629
6806,89.9546115933
6807,86.7484416759
6808,88.0517216278
6809,84.6419215942
6810,89.5937993886
6811,91.0349520771
6812,87.0234334502
6813,86.850244408
6814,87.8330121658
6815,86.897591982
6816,86.2528652433
6817,87.382322539
6818,87.5227908112
6819,87.0143395044
6820,86.2528652433
6821,87.2736680003
6822,86.3556008834
6823,89.2651567267
6824,89.2090569094
6825,86.4610546454
6826,90.3524605604
6827,86.2528652433
6828,94.68740638
6829,86.2528652433
6830,88.615000433
6831,87.2687956408
6832,87.3175698214
6833,94.1578845449
6834,83.7073619284
6835,88.6493397007
6836,86.2528652433
6837,87.7539358486
6838,91.2461185999
6839,85.1891547139
6840,85.0923089888
6841,86.2528652433
6842,87.5843162925
6843,87.9747354786
6844,85.5233208376
6845,86.2528652433
6846,86.7439532274
6847,88.6716868999
6848,88.3854597622
6849,87.041080573
6850,86.840011751
6851,87.4193034055
6852,88.5349123994
6853,85.0429408827
6854,86.2528652433
6855,88.4146916966
6856,88.1030773299
6857,79.0133893526
6858,88.0702331837
6859,89.6915795991
6860,86.7713981179
6861,89.7600307463
6862,88.805172966
6863,88.4551835669
6864,90.445470002
6865,85.428113072
6866,88.5439938456
6867,87.0055874406
6868,87.8910612667
6869,87.097591602
6870,88.054390974
6871,89.9555134245
6872,86.8219337536
6873,87.2542380241
6874,87.0756752446
6875,89.0318446142
6876,87.8608776471
6877,86.0988862672
6878,87.3475906065
6879,87.3018254794
6880,86.7564595309
6881,87.1485411662
6882,89.2233339958
6883,86.7430501217
6884,88.2518124823
6885,89.5154719016
6886,86.2528652433
6887,87.0691880353
6888,86.1560582769
6889,88.3486250598
6890,85.7449906014
6891,88.2342557227
6892,86.8038238622
6893,84.9803254906
6894,86.9679618111
6895,92.765311529
6896,85.2115882799
6897,91.2310600675
6898,87.1465920051
6899,90.1952541411
6900,88.8906529569
6901,86.7476318349
6902,88.2157518292
6903,86.2528652433
6904,85.6004979752
6905,91.3317780772
6906,86.2528652433
6907,87.2444675768
6908,88.4449456794
6909,86.793375848
6910,87.565607835
6911,86.3139140716
6912,88.0174766686
6913,86.2528652433
6914,86.9818459758
6915,88.9197731346
6916,88.5109093767
6917,90.9133255916
6918,89.0460353965
6919,96.3084446287
6920,86.8261129593
6921,88.3497842966
6922,88.1240618053
6923,86.2528652433
6924,86.5814582997
6925,89.2418153666
6926,90.7595739894
6927,86.777400199
6928,85.2796549894
6929,88.6274835749
6930,87.3581658502
6931,86.6849941165
6932,87.1554111518
6933,86.2528652433
6934,85.1414513229
6935,87.3007088045
6936,86.4673111259
6937,89.166720067
6938,85.9135246168
6939,86.9679618111
6940,85.9105151902
6941,88.2457504547
6942,88.1836911975
6943,86.1739088807
6944,87.6880291746
6945,86.2528652433
6946,86.3794938188
6947,86.2528652433
6948,88.689995613
6949,86.2528652433
6950,86.6896877689
6951,81.8757274728
6952,87.169946327
6953,86.2528652433
6954,87.9130622946
6955,89.4651661598
6956,87.819552122
6957,86.2528652433
6958,88.8389079978
6959,86.8394963921
6960,87.1958714031
6961,86.1362895529
6962,87.6701464514
6963,90.3435124728
6964,87.7922474237
6965,86.9116815803
6966,90.4387089213
6967,86.7830756404
6968,85.0098642992
6969,86.4629513621
6970,85.4240210144
6971,89.970694805
6972,86.4934271178
6973,87.7549419352
6974,90.212974828
6975,86.5604917034
6976,87.3033956828
6977,86.3775708052
6978,86.8209275894
6979,88.0695561075
6980,86.5210140087
6981,87.775649056
6982,87.1018406114
6983,91.7749099179
6984,86.2528652433
6985,89.0239149305
6986,87.7308238498
6987,86.2528652433
6988,87.1920489108
6989,86.105377205
6990,86.5902380348
6991,88.6993796672
6992,86.5045429544
6993,89.6043864265
6994,88.4243986167
6995,88.6995631546
6996,87.1181069
6997,88.8832988825
6998,89.4213594743
6999,86.3575802703
7000,93.3486539233
7001,86.8004358717
7002,87.4043087966
7003,87.6832351849
7004,85.9357260217
7005,86.4127236098
7006,91.4410149857
7007,86.2528652433
7008,86.2528652433
7009,90.9989782466
7010,87.7333265408
7011,86.7640307974
7012,86.5463553206
7013,86.2528652433
7014,93.7416787598
7015,87.985672034
7016,95.6313481921
7017,88.8458857253
7018,87.7893075155
7019,90.3635751634
7020,90.2560360334
7021,86.5259553251
7022,88.563422853
7023,86.2528652433
7024,86.2528652433
7025,89.9058972326
7026,87.5469966826
7027,86.8142841537
7028,92.1390003853
7029,89.6862177785
7030,85.7449906014
7031,86.3330247607
7032,86.5479034083
7033,87.5559220889
7034,88.6297771614
7035,87.5597007465
7036,92.1588458739
7037,87.9170910944
7038,86.7975550537
7039,88.9014831645
7040,88.9997159093
7041,86.7707937057
7042,90.9216916346
7043,87.5906057157
7044,85.165246692
7045,88.0888942911
7046,87.0226087968
7047,89.0210235431
7048,91.3267954063
7049,86.6961314586
7050,89.52157205
7051,88.4275359467
7052,86.907850196
7053,85.2916035016
7054,90.5214396882
7055,86.4032991594
7056,88.2736983795
7057,85.6024732723
7058,88.7760136017
7059,85.0252931637
7060,86.7401087824
7061,85.8352838533
7062,93.0736391897
7063,86.9661893097
7064,86.5659990825
7065,87.0104984092
7066,87.4655294885
7067,86.2528652433
7068,90.6978853293
7069,86.4466022478
7070,87.3495140757
7071,89.0288976336
7072,89.807873317
7073,86.2528652433
7074,87.3871051165
7075,89.4677386508
7076,87.8758588073
7077,87.646096337
7078,86.2528652433
7079,86.2983276576
7080,87.6028295049
7081,86.470853434
7082,87.1516440778
7083,89.8220463459
7084,86.2528652433
7085,86.001646279
7086,89.9430172722
7087,86.2528652433
7088,88.8597170372
7089,89.1545201045
7090,88.0028300811
7091,87.9108004405
7092,88.5877736197
7093,89.8955491276
7094,89.9546925727
7095,87.9909217094
7096,89.570391757
7097,86.7665739096
7098,86.3889165597
7099,88.2832440865
7100,86.8315396194
7101,86.847488918
7102,87.6030329782
7103,91.2289711179
7104,86.5260756377
7105,88.2613947403
7106,86.9245324175
7107,87.0545448726
7108,86.5259553251
7109,90.1752938749
7110,85.2720594976
7111,88.5637425788
7112,87.4860267108
7113,91.4776834889
7114,88.5974491495
7115,88.8172577134
7116,86.491164294
7117,89.8220404893
7118,90.0184496321
7119,88.0381706394
7120,90.376960802
7121,87.3067243017
7122,91.5778997623
7123,86.5243953664
7124,88.9999929497
7125,80.1923016336
7126,87.5758636934
7127,86.4972956904
7128,88.5840287654
7129,86.7898931765
7130,88.459454004
7131,86.0552330578
7132,93.4366599019
7133,86.2528652433
7134,88.5489174352
7135,88.2243487703
7136,91.2674010937
7137,86.3233096571
7138,87.8425797104
7139,88.0967797831
7140,86.2314403151
7141,86.4342365744
7142,88.2176105073
7143,89.3343988257
7144,86.5878824525
7145,87.4507161301
7146,86.1564615221
7147,86.8796881872
7148,87.8868167403
7149,87.6467667695
7150,89.3886480812
7151,89.6647029888
7152,86.2528652433
